id,unique_id,raceid,racetype,racetypeid,ballotorder,candidateid,description,electiondate,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
16672-polid-1746-16068,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19135,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,7,100.0,7,16068,Monroe,False,,,Iowa,IA,False,False,129,0.432886,True
16672-polid-1445-16068,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19135,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,7,100.0,7,16068,Monroe,False,,,Iowa,IA,False,False,133,0.446309,False
16672-polid-22603-16068,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19135,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,7,100.0,7,16068,Monroe,False,,,Iowa,IA,False,False,36,0.120805,False
16672-polid-100004-16068,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19135,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,7,100.0,7,16068,Monroe,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16068,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19135,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,7,100.0,7,16068,Monroe,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16069,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19137,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,7,100.0,7,16069,Montgomery,False,,,Iowa,IA,False,False,108,0.36,True
16672-polid-1445-16069,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19137,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,7,100.0,7,16069,Montgomery,False,,,Iowa,IA,False,False,192,0.64,False
16672-polid-100004-16069,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19137,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,7,100.0,7,16069,Montgomery,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16069,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19137,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,7,100.0,7,16069,Montgomery,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16069,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19137,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,7,100.0,7,16069,Montgomery,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16070,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19139,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,23,100.0,23,16070,Muscatine,False,,,Iowa,IA,False,False,828,0.46,True
16672-polid-1445-16070,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19139,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,23,100.0,23,16070,Muscatine,False,,,Iowa,IA,False,False,972,0.54,False
16672-polid-100004-16070,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19139,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,23,100.0,23,16070,Muscatine,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16070,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19139,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,23,100.0,23,16070,Muscatine,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16070,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19139,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,23,100.0,23,16070,Muscatine,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16071,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19141,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,9,100.0,9,16071,O'Brien,False,,,Iowa,IA,False,False,152,0.510067,True
16672-polid-1445-16071,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19141,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,9,100.0,9,16071,O'Brien,False,,,Iowa,IA,False,False,141,0.473154,False
16672-polid-22603-16071,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19141,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,9,100.0,9,16071,O'Brien,False,,,Iowa,IA,False,False,5,0.016779,False
16672-polid-100004-16071,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19141,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,9,100.0,9,16071,O'Brien,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16071,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19141,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,9,100.0,9,16071,O'Brien,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16072,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19143,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,8,100.0,8,16072,Osceola,False,,,Iowa,IA,False,False,56,0.565657,True
16672-polid-1445-16072,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19143,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,8,100.0,8,16072,Osceola,False,,,Iowa,IA,False,False,38,0.383838,False
16672-polid-22603-16072,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19143,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,8,100.0,8,16072,Osceola,False,,,Iowa,IA,False,False,5,0.050505,False
16672-polid-100004-16072,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19143,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,8,100.0,8,16072,Osceola,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16072,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19143,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,8,100.0,8,16072,Osceola,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16073,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19145,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,8,100.0,8,16073,Page,False,,,Iowa,IA,False,False,197,0.493734,True
16672-polid-1445-16073,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19145,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,8,100.0,8,16073,Page,False,,,Iowa,IA,False,False,202,0.506266,False
16672-polid-100004-16073,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19145,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,8,100.0,8,16073,Page,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16073,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19145,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,8,100.0,8,16073,Page,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16073,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19145,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,8,100.0,8,16073,Page,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16074,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19147,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,6,100.0,6,16074,Palo Alto,False,,,Iowa,IA,False,False,213,0.533835,True
16672-polid-1445-16074,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19147,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,6,100.0,6,16074,Palo Alto,False,,,Iowa,IA,False,False,186,0.466165,False
16672-polid-100004-16074,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19147,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,6,100.0,6,16074,Palo Alto,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16074,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19147,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,6,100.0,6,16074,Palo Alto,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16074,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19147,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,6,100.0,6,16074,Palo Alto,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16075,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19149,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,387,0.553648,True
16672-polid-1445-16075,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19149,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,312,0.446352,False
16672-polid-100004-16075,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19149,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16075,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19149,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16075,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19149,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16076,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19151,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,198,0.66,True
16672-polid-1445-16076,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19151,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,90,0.3,False
16672-polid-22603-16076,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19151,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,12,0.04,False
16672-polid-100004-16076,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19151,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16076,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19151,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16077,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19153,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,12122,0.531667,True
16672-polid-1445-16077,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19153,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,10526,0.461667,False
16672-polid-22603-16077,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19153,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,152,0.006667,False
16672-polid-100004-16077,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19153,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16077,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19153,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16078,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19155,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,1519,0.490158,True
16672-polid-1445-16078,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19155,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,1573,0.507583,False
16672-polid-100004-16078,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19155,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,7,0.002259,False
16672-polid-100007-16078,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19155,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16078,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19155,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16079,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19157,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,424,0.471635,True
16672-polid-1445-16079,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19157,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,475,0.528365,False
16672-polid-100004-16079,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19157,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16079,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19157,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16079,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19157,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16080,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19159,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,132,0.663317,True
16672-polid-1445-16080,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19159,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,67,0.336683,False
16672-polid-100004-16080,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19159,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16080,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19159,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16080,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19159,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16081,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19161,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,165,0.55,True
16672-polid-1445-16081,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19161,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,135,0.45,False
16672-polid-100004-16081,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19161,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16081,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19161,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16081,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19161,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16082,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19163,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,4025,0.490973,True
16672-polid-1445-16082,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19163,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,4144,0.505489,False
16672-polid-22603-16082,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19163,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,29,0.003537,False
16672-polid-100004-16082,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19163,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16082,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19163,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16083,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19165,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,9,100.0,9,16083,Shelby,False,,,Iowa,IA,False,False,168,0.42,True
16672-polid-1445-16083,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19165,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,9,100.0,9,16083,Shelby,False,,,Iowa,IA,False,False,232,0.58,False
16672-polid-100004-16083,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19165,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,9,100.0,9,16083,Shelby,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16083,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19165,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,9,100.0,9,16083,Shelby,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16083,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19165,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,9,100.0,9,16083,Shelby,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16084,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19167,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,16,100.0,16,16084,Sioux,False,,,Iowa,IA,False,False,192,0.481203,True
16672-polid-1445-16084,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19167,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,16,100.0,16,16084,Sioux,False,,,Iowa,IA,False,False,202,0.506266,False
16672-polid-100004-16084,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19167,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,16,100.0,16,16084,Sioux,False,,,Iowa,IA,False,False,5,0.012531,False
16672-polid-100007-16084,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19167,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,16,100.0,16,16084,Sioux,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16084,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19167,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,16,100.0,16,16084,Sioux,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16085,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19169,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,43,100.0,43,16085,Story,False,,,Iowa,IA,False,False,1862,0.404871,True
16672-polid-1445-16085,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19169,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,43,100.0,43,16085,Story,False,,,Iowa,IA,False,False,2737,0.595129,False
16672-polid-100004-16085,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19169,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,43,100.0,43,16085,Story,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16085,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19169,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,43,100.0,43,16085,Story,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16085,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19169,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,43,100.0,43,16085,Story,False,,,Iowa,IA,False,False,0,0.0,False
